nameLabel,seriesLabel,plateformLabel,pub_year,developerLabel,website,esrbLabel,pegiLabel,bnf,musicbrainz
FaceBreaker,,Wii,2008,EA Canada,,Teen,PEGI 12,,
Tiger Woods PGA Tour 09,Q2520425,Wii,2008,EA Tiburon,,,,,
Super Mario Galaxy 2,Super Mario,Wii,2010,Nintendo Entertainment Analysis and Development,http://www.supermariogalaxy.com,Everyone,PEGI 3,,
Dragons,,Wii,2010,Étranges Libellules,http://www.howtotrainyourdragongame.com/,Everyone 10+,PEGI 7,,
The Legend of Zelda: Skyward Sword,The Legend of Zelda,Wii,2011,Nintendo Entertainment Analysis and Development,http://gamesites.nintendo.com.au/zelda-skyward-sword/en_AU/index.php,Everyone 10+,PEGI 12,,1ab72a5e-4d77-41ec-a04b-acbd3f8e56f9
Harry Potter et le Prince de sang-mêlé,Q4040432,Wii,2009,Electronic Arts,http://www.harrypotter.ea.com,Everyone 10+,PEGI 16,,
Need for Speed: The Run,Need for Speed,Wii,2011,EA Black Box,http://www.needforspeed.com/therun,Teen,PEGI 7,,
Need for Speed: The Run,Need for Speed,Wii,2011,EA Black Box,http://www.needforspeed.com/therun,Teen,PEGI 16,,
De Blob,,Wii,2008,Blue Tongue Entertainment,http://www.deblob.com/,,PEGI 3,,
The Legend of Zelda: Twilight Princess,The Legend of Zelda,Wii,2006,Nintendo Entertainment Analysis and Development,http://www.zelda.com/tp/,Teen,PEGI 12,,
The Legend of Zelda: Twilight Princess,The Legend of Zelda,Wii,2006,Nintendo Entertainment Analysis and Development,http://www.zelda.com/tp/,Teen,PEGI 12,,
The Legend of Zelda: Twilight Princess,The Legend of Zelda,Wii,2006,Nintendo Entertainment Analysis and Development,http://www.zelda.com/tp/,Teen,PEGI 12,,
The Legend of Zelda: Twilight Princess,The Legend of Zelda,Wii,2006,Nintendo Entertainment Analysis and Development,http://www.zelda.com/tp/,Teen,PEGI 12,,
The Legend of Zelda: Twilight Princess,The Legend of Zelda,Wii,2006,Nintendo Entertainment Analysis and Development,http://www.zelda.com/tp/,Teen,PEGI 12,,
The Legend of Zelda: Twilight Princess,The Legend of Zelda,Wii,2006,Nintendo Entertainment Analysis and Development,http://www.zelda.com/tp/,Teen,PEGI 12,,
The Legend of Zelda: Twilight Princess,The Legend of Zelda,Wii,2006,Nintendo Entertainment Analysis and Development,http://www.zelda.com/tp/,Teen,PEGI 12,,
Virtua Tennis 4,Q14711888,Wii,2011,Sega AM3,,Everyone,PEGI 3,,
Wii Fit,Wii (série),Wii,2007,Nintendo Entertainment Analysis and Development,,Everyone,PEGI 3,,
Star Wars : Le Pouvoir de la Force,,Wii,2008,LucasArts,http://www.lucasarts.com/games/theforceunleashed,Teen,PEGI 12,,
Star Wars : Le Pouvoir de la Force,,Wii,2008,LucasArts,http://www.lucasarts.com/games/theforceunleashed,Teen,PEGI 16,,
Brain Challenge,,Wii,2007,Gameloft,,,,,
FIFA 08,FIFA Football,Wii,2007,EA Canada,,Everyone,PEGI 3,,
Dragon Quest X : Le Réveil des cinq tribus,Dragon Quest,Wii,2012,Square Enix,http://www.dqx.jp/,,,,
Dragon Quest X : Le Réveil des cinq tribus,Dragon Quest,Wii,2012,Yūji Horii,http://www.dqx.jp/,,,,
Battalion Wars 2,Nintendo Wars,Wii,2007,Kuju Ltd.,,Teen,,,
Spider-Man : Dimensions,,Wii,2010,Beenox,http://spidermandimensions.marvel.com/#/home,,PEGI 16,,
Just Dance 2,Just Dance,Wii,2010,Ubisoft Paris,http://justdancegame.au.ubi.com/,Everyone 10+,PEGI 3,,
Just Dance 2,Just Dance,Wii,2011,Ubisoft Paris,http://justdancegame.au.ubi.com/,Everyone 10+,PEGI 3,,
Brothers in Arms: Earned in Blood,Brothers in Arms,Wii,2005,Gearbox Software,,,,,
Wii Play,Wii (série),Wii,2006,Nintendo Entertainment Analysis and Development,http://www.nintendo.com/sites/software_wiiplay.jsp,Everyone,PEGI 3,,
Tom Clancy's Splinter Cell: Double Agent,Tom Clancy's Splinter Cell,Wii,2006,Ubisoft Shanghai,,Mature 17+,PEGI 18,,74d35fc9-ec19-3556-979d-7da51e3be734
Prince of Persia : Les Deux Royaumes,Prince of Persia,Wii,2005,Ubisoft Montréal,,,PEGI 16,,
Cave Story,,Wii,2004,Daisuke Amaya,http://www.nicalis.com/,,,,
Cave Story,,Wii,2004,Daisuke Amaya,http://www.nicalis.com/,,,,
Resident Evil: The Umbrella Chronicles,Resident Evil,Wii,2007,Capcom,,Mature 17+,PEGI 18,,
Resident Evil Zero,Resident Evil,Wii,2002,Capcom,http://www.capcom.co.jp/bio_series/biohazard0.html,Mature 17+,PEGI 16,,
Thor: God of Thunder,,Wii,2011,Liquid Entertainment,http://www.sega.com/thor/us,,,,
FIFA 11,FIFA Football,Wii,2010,EA Canada,http://fifa.ea.com/intl/football/fifa,Everyone,PEGI 3,,
Bleach,,Wii,2005,Treasure,,,,,
Bleach,,Wii,2006,Treasure,,,,,
Bleach,,Wii,2008,Treasure,,,,,
Bleach,,Wii,2005,Q7226426,,,,,
Bleach,,Wii,2006,Q7226426,,,,,
Bleach,,Wii,2008,Q7226426,,,,,
Crash of the Titans,Crash Bandicoot,Wii,2007,Radical Entertainment,http://village.crashbandicoot.com/splash/,Everyone,PEGI 7,,
Les Chroniques de Spiderwick,,Wii,2008,Stormfront Studios,,,,,
Sports Island,,Wii,2008,Hudson Soft,,Everyone,,,
"Volt, star malgré lui",,Wii,2008,Avalanche Software,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,Wii,2008,Avalanche Software,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,Wii,2009,Avalanche Software,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,Wii,2008,Altron,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,Wii,2008,Altron,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Volt, star malgré lui",,Wii,2009,Altron,http://disney.go.com/disneyinteractivestudios/bolt/,,,,
"Lego Pirates des Caraïbes, le jeu vidéo",,Wii,2011,Traveller's Tales,,Everyone 10+,PEGI 7,,
Alone in the Dark,Alone in the Dark,Wii,2008,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Wii,2008,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Wii,2008,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Wii,2008,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Wii,2008,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Wii,2008,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Alone in the Dark,Alone in the Dark,Wii,2008,Eden Games,http://www.centraldark.com,Mature 17+,PEGI 18,,
Driver: Parallel Lines,Driver,Wii,2006,Ubisoft Reflections,,Mature 17+,PEGI 18,,
Runaway 2: The Dream of the Turtle,,Wii,2006,Péndulo Studios,,,PEGI 12,,
Pokémon Battle Revolution,Pokémon,Wii,2006,Genius Sonority,,Everyone,PEGI 7,,
Mario Party 8,Mario Party,Wii,2007,Hudson Soft,,Everyone,PEGI 3,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,Wii,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
