nameLabel,seriesLabel,plateformLabel,pub_year,developerLabel,website,esrbLabel,pegiLabel,bnf,musicbrainz
Doom 3,Doom,Xbox,2004,id Software,,Mature 17+,PEGI 18,,
Doom 3,Doom,Xbox,2004,id Software,,Mature 17+,PEGI 18,,
Grand Theft Auto: San Andreas,Grand Theft Auto,Xbox,2004,Rockstar North,http://www.rockstargames.com/sanandreas/,Mature 17+,PEGI 18,,
Grand Theft Auto: San Andreas,Grand Theft Auto,Xbox,2005,Rockstar North,http://www.rockstargames.com/sanandreas/,Mature 17+,PEGI 18,,
Grand Theft Auto: San Andreas,Grand Theft Auto,Xbox,2008,Rockstar North,http://www.rockstargames.com/sanandreas/,Mature 17+,PEGI 18,,
Grand Theft Auto: San Andreas,Grand Theft Auto,Xbox,2010,Rockstar North,http://www.rockstargames.com/sanandreas/,Mature 17+,PEGI 18,,
Grand Theft Auto: San Andreas,Grand Theft Auto,Xbox,2012,Rockstar North,http://www.rockstargames.com/sanandreas/,Mature 17+,PEGI 18,,
Commandos 2: Men of Courage,Commandos,Xbox,2001,Pyro Studios,,Teen,PEGI 12,,
Star Wars: Battlefront,Star Wars: Battlefront,Xbox,2004,Pandemic Studios,http://www.lucasarts.com/games/swbattlefront/,,,,
Star Wars: Battlefront,Star Wars: Battlefront,Xbox,2005,Pandemic Studios,http://www.lucasarts.com/games/swbattlefront/,,,,
Star Wars: Battlefront 2,Star Wars: Battlefront,Xbox,2005,Pandemic Studios,http://www.lucasarts.com/games/swbattlefrontii/indexFlash.html#,Teen,PEGI 12,,
Star Wars: Battlefront 2,Star Wars: Battlefront,Xbox,2005,Savage entertainment,http://www.lucasarts.com/games/swbattlefrontii/indexFlash.html#,Teen,PEGI 12,,
Lego Star Wars : Le Jeu vidéo,Lego Star Wars,Xbox,2005,Traveller's Tales,,Everyone,PEGI 3,,
Star Wars: Starfighter,,Xbox,2001,LucasArts,,Teen,,,
Star Wars: Jedi Starfighter,,Xbox,2002,LucasArts,,,,,
Star Wars: The Clone Wars,,Xbox,2002,Pandemic Studios,,,,,
Lego Star Wars 2: La Trilogie originale,Lego Star Wars,Xbox,2006,Traveller's Tales,http://www.lucasarts.com/games/legostarwarsii/,Everyone 10+,PEGI 3,,
Lego Star Wars 2: La Trilogie originale,Lego Star Wars,Xbox,2006,Traveller's Tales,http://www.lucasarts.com/games/legostarwarsii/,Everyone 10+,PEGI 3,,
Lego Star Wars 2: La Trilogie originale,Lego Star Wars,Xbox,2006,Traveller's Tales,http://www.lucasarts.com/games/legostarwarsii/,Everyone 10+,PEGI 3,,
Lego Star Wars 2: La Trilogie originale,Lego Star Wars,Xbox,2006,Traveller's Tales,http://www.lucasarts.com/games/legostarwarsii/,Everyone 10+,PEGI 3,,
Lego Star Wars 2: La Trilogie originale,Lego Star Wars,Xbox,2006,Traveller's Tales,http://www.lucasarts.com/games/legostarwarsii/,Everyone 10+,PEGI 3,,
Lego Star Wars 2: La Trilogie originale,Lego Star Wars,Xbox,2006,Traveller's Tales,http://www.lucasarts.com/games/legostarwarsii/,Everyone 10+,PEGI 3,,
Grand Theft Auto III,Grand Theft Auto,Xbox,2001,Rockstar North,http://www.rockstargames.com/grandtheftauto3/,Mature 17+,PEGI 18,16599580r,
Grand Theft Auto III,Grand Theft Auto,Xbox,2001,Rockstar North,http://www.rockstargames.com/grandtheftauto3/,Mature 17+,PEGI 18,16599580r,
Grand Theft Auto III,Grand Theft Auto,Xbox,2001,Rockstar Vienna,http://www.rockstargames.com/grandtheftauto3/,Mature 17+,PEGI 18,16599580r,
Grand Theft Auto III,Grand Theft Auto,Xbox,2001,Rockstar Vienna,http://www.rockstargames.com/grandtheftauto3/,Mature 17+,PEGI 18,16599580r,
Grand Theft Auto III,Grand Theft Auto,Xbox,2001,Q13581128,http://www.rockstargames.com/grandtheftauto3/,Mature 17+,PEGI 18,16599580r,
Grand Theft Auto III,Grand Theft Auto,Xbox,2001,Q13581128,http://www.rockstargames.com/grandtheftauto3/,Mature 17+,PEGI 18,16599580r,
The Incredible Hulk: Ultimate Destruction,,Xbox,2005,Radical Entertainment,,,,,
007: Nightfire,Jeux vidéo James Bond,Xbox,2002,Eurocom,,Teen,PEGI 12,,
007 : Quitte ou double,Jeux vidéo James Bond,Xbox,2003,Griptonite Games,,Teen,PEGI 12,,
Grand Theft Auto: Vice City,Grand Theft Auto,Xbox,2002,Rockstar North,http://www.rockstargames.com/vicecity/,Mature 17+,PEGI 18,,
Star Wars Jedi Knight: Jedi Academy,Star Wars: Jedi Knight,Xbox,2003,Raven Software,,Teen,,,
Star Wars Jedi Knight 2: Jedi Outcast,Star Wars: Jedi Knight,Xbox,2002,Raven Software,,Teen,PEGI 12,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Xbox,2008,Traveller's Tales,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Xbox,2009,Traveller's Tales,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Xbox,2008,Traveller's Tales,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,Xbox,2009,Traveller's Tales,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,Xbox,2004,Obsidian Entertainment,,Teen,PEGI 12,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,Xbox,2012,Obsidian Entertainment,,Teen,PEGI 12,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,Xbox,2004,Aspyr,,Teen,PEGI 12,,
Star Wars: Knights of the Old Republic 2 - The Sith Lords,Q7601095,Xbox,2012,Aspyr,,Teen,PEGI 12,,
Mafia: The City of Lost Heaven,Q21526531,Xbox,2002,2K Czech,http://www.mafia-game.cz/,Mature 17+,PEGI 18,,78d9896a-1c21-3077-8578-49558241b9cb
Project Snowblind,,Xbox,2005,Crystal Dynamics,,,,,
Need for Speed: Carbon,Need for Speed,Xbox,2006,EA Canada,http://www.ea.com/need-for-speed-carbon,Everyone 10+,PEGI 7,,
Need for Speed: Carbon,Need for Speed,Xbox,2006,EA Canada,http://www.ea.com/need-for-speed-carbon,Everyone 10+,PEGI 12,,
Gunvalkyrie,,Xbox,2002,Sega Sports R&D,,Teen,,,
Sonic the Hedgehog 2,Sonic,Xbox,2007,Sonic Team,,Everyone,PEGI 7,,
Sonic the Hedgehog 2,Sonic,Xbox,2007,Sonic Team,,Everyone,PEGI 7,,
Sonic the Hedgehog 2,Sonic,Xbox,2007,Sonic Team,,Everyone,PEGI 7,,
Sonic the Hedgehog 2,Sonic,Xbox,2007,Sonic Team,,Everyone,PEGI 7,,
Sonic the Hedgehog 2,Sonic,Xbox,2010,Sonic Team,,Everyone,PEGI 7,,
Sonic the Hedgehog 2,Sonic,Xbox,2013,Sonic Team,,Everyone,PEGI 7,,
Sonic the Hedgehog 2,Sonic,Xbox,2013,Sonic Team,,Everyone,PEGI 7,,
Counter-Strike,Counter-Strike,Xbox,2000,Valve Corporation,http://www.Counter-Strike.net,Mature 17+,PEGI 16,,
Counter-Strike,Counter-Strike,Xbox,2000,Valve Corporation,http://www.Counter-Strike.net,Mature 17+,PEGI 16,,
Pirates des Caraïbes,,Xbox,2003,Akella,,Teen,PEGI 12,,
Pirates des Caraïbes,,Xbox,2003,Akella,,Teen,PEGI 12,,
Pirates des Caraïbes,,Xbox,2003,Akella,,Teen,PEGI 12,,
Pirates des Caraïbes,,Xbox,2003,Akella,,Teen,PEGI 12,,
GoldenEye : Au service du Mal,,Xbox,2004,Danger Close Games,,Teen,PEGI 12,,
Les Sims 2,Les Sims,Xbox,2004,Maxis,http://web.archive.org/web/*/http://thesims2.ea.com/,Teen,PEGI 12,,
TOCA Race Driver 2,,Xbox,2004,Codemasters,,Teen,PEGI 12,,
Les Sims,Les Sims,Xbox,2000,Maxis,http://www.thesims.com,Teen,PEGI 7,,
Need for Speed: Most Wanted,Need for Speed,Xbox,2005,EA Black Box,http://www.ea.com/need-for-speed-most-wanted,Teen,PEGI 3,,
Need for Speed: Most Wanted,Need for Speed,Xbox,2005,EA Black Box,http://www.ea.com/need-for-speed-most-wanted,Teen,PEGI 12,,
Futurama,,Xbox,2003,Unique Development Studios,,Teen,PEGI 12,,
Hitman: Blood Money,Hitman,Xbox,2006,IO Interactive,http://www.hitmanbloodmoney.com,Mature 17+,PEGI 18,,6fe6c939-a08b-33e2-9970-8249500bc4e1
Hitman: Blood Money,Hitman,Xbox,2007,IO Interactive,http://www.hitmanbloodmoney.com,Mature 17+,PEGI 18,,6fe6c939-a08b-33e2-9970-8249500bc4e1
Star Wars: Obi-Wan,,Xbox,2002,LucasArts,,Teen,,,
"Star Wars, épisode III : La Revanche des Sith",,Xbox,2005,The Collective,,Teen,PEGI 12,,
Close Combat: First to Fight,Close Combat,Xbox,2005,Destineer,,,,,
"Crouching Tiger, Hidden Dragon",,Xbox,2003,Q4891719,,,,,
Still Life,,Xbox,2005,Microïds,,Mature 17+,PEGI 18,,
X-Men 2 : La Vengeance de Wolverine,,Xbox,2003,,,,,,
X-Men Legends II : L'Avènement d'Apocalypse,,Xbox,2005,Raven Software,,Teen,PEGI 12,,
Secret Weapons Over Normandy,,Xbox,2003,Totally Games,,,PEGI 16,,
The Simpsons: Hit & Run,,Xbox,2003,Radical Entertainment,http://simpsons.vu-games.com/fr/main.html,Teen,PEGI 7,,
Dynasty Warriors 5,Dynasty Warriors,Xbox,2005,Tecmo Koei Holdings,,,,,
Need for Speed : Underground,Need for Speed,Xbox,2003,EA Black Box,,Everyone,PEGI 3,,1ce6e8df-f272-3923-816a-ebba8c5019bc
V-Rally 3,,Xbox,2006,Eden Games,,,,,
Unreal II,Unreal,Xbox,2003,Legend Entertainment,,Mature 17+,PEGI 16,,
TOCA Race Driver 3,,Xbox,2006,Codemasters,,Everyone 10+,PEGI 12,,
Deus Ex: Invisible War,Deus Ex,Xbox,2003,Ion Storm,http://www.eidos.co.uk/gss/dxiw/,Mature 17+,PEGI 16,16612974r,1e2ff0a9-9e21-4985-aecb-ba1056b69090
Deus Ex: Invisible War,Deus Ex,Xbox,2007,Ion Storm,http://www.eidos.co.uk/gss/dxiw/,Mature 17+,PEGI 16,16612974r,1e2ff0a9-9e21-4985-aecb-ba1056b69090
Halo 2,Halo,Xbox,2004,Bungie Studios,http://halo.bungie.net/projects/Halo2/,Mature 17+,PEGI 16,,
Yager,,Xbox,2003,Yager Development,,,PEGI 12,,
Manhunt,Q6749369,Xbox,2003,Rockstar North,http://www.rockstargames.com/manhunt/,Mature 17+,PEGI 18,,
Harry Potter : Coupe du monde de Quidditch,,Xbox,2003,Electronic Arts,,Everyone,PEGI 3,,
BloodRayne 2,BloodRayne,Xbox,2004,Terminal Reality,http://www.bloodrayne2.com,,,,
Star Wars: Republic Commando,,Xbox,2005,LucasArts,,,PEGI 12,,
Enter the Matrix,,Xbox,2003,Shiny Entertainment,,Teen,PEGI 16,,
Taz: Wanted,,Xbox,2002,Blitz Games,,Everyone,,,
Scrapland,,Xbox,2004,MercurySteam Entertainment,,,PEGI 12,,
Sonic Riders,Sonic,Xbox,2006,Sonic Team,http://sonic.sega.jp/riders/,Everyone,PEGI 3,,
Shin Megami Tensei: NINE,Megami Tensei,Xbox,2002,Nex Entertainment,,,,,
Conker's Bad Fur Day,Conker,Xbox,2001,Rare,,Mature 17+,PEGI 18,,c9b75a92-5a0a-4bd4-97fa-0b35a3f107da
Jade Empire,,Xbox,2005,BioWare,http://www.bioware.com/en/games/#game-jade-empire,Mature 17+,PEGI 16,,
Jade Empire,,Xbox,2005,BioWare,http://www.bioware.com/en/games/#game-jade-empire,Mature 17+,PEGI 16,,
Jade Empire,,Xbox,2005,BioWare,http://www.bioware.com/en/games/#game-jade-empire,Mature 17+,PEGI 16,,
Jade Empire,,Xbox,2007,BioWare,http://www.bioware.com/en/games/#game-jade-empire,Mature 17+,PEGI 16,,
Jade Empire,,Xbox,2007,BioWare,http://www.bioware.com/en/games/#game-jade-empire,Mature 17+,PEGI 16,,
Jade Empire,,Xbox,2007,BioWare,http://www.bioware.com/en/games/#game-jade-empire,Mature 17+,PEGI 16,,
Jade Empire,,Xbox,2008,BioWare,http://www.bioware.com/en/games/#game-jade-empire,Mature 17+,PEGI 16,,
Jade Empire,,Xbox,2008,BioWare,http://www.bioware.com/en/games/#game-jade-empire,Mature 17+,PEGI 16,,
Onimusha: Warlords,Onimusha,Xbox,2001,Capcom,http://www.capcom.co.jp/oni-musha/onimusha/,Mature 17+,,,
FlatOut,FlatOut,Xbox,2004,Bugbear Entertainment,,Teen,PEGI 12,,
FlatOut,FlatOut,Xbox,2004,Bugbear Entertainment,,Teen,PEGI 12,,
FlatOut,FlatOut,Xbox,2004,Bugbear Entertainment,,Teen,PEGI 12,,
Harry Potter et la Coupe de feu,Q4040432,Xbox,2005,Electronic Arts,,Everyone 10+,PEGI 7,,
