nameLabel,seriesLabel,plateformLabel,pub_year,developerLabel,website,esrbLabel,pegiLabel,bnf,musicbrainz
Lego Indiana Jones : La Trilogie originale,Q1631855,PlayStation 2,2009,Traveller's Tales,http://www.legoindianajonesgame.com,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,PlayStation 2,2008,Traveller's Tales,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
Lego Indiana Jones : La Trilogie originale,Q1631855,PlayStation 2,2009,Traveller's Tales,http://www.lucasarts.com/games/legoindianajones/,Everyone 10+,PEGI 7,,
Tales of the Abyss,Tales of,PlayStation 2,2005,Namco Tales Studio,,Teen,PEGI 12,,
Star Wars: The Clone Wars - Les Héros de la République,,PlayStation 2,2009,Krome Studios,http://www.lucasarts.com/games/theclonewars_republicheroes,Teen,PEGI 12,,
MotorStorm: Arctic Edge,Q6918093,PlayStation 2,2009,Bigbig Studios,http://www.motorstorm.com,Teen,PEGI 12,,
MotorStorm: Arctic Edge,Q6918093,PlayStation 2,2009,Bigbig Studios,http://www.motorstorm.com,Teen,PEGI 12,,
MotorStorm: Arctic Edge,Q6918093,PlayStation 2,2009,Bigbig Studios,http://www.motorstorm.com,Teen,PEGI 12,,
MotorStorm: Arctic Edge,Q6918093,PlayStation 2,2009,Bigbig Studios,http://www.motorstorm.com,Teen,PEGI 12,,
MotorStorm: Arctic Edge,Q6918093,PlayStation 2,2009,Bigbig Studios,http://www.motorstorm.com,Teen,PEGI 12,,
MotorStorm: Arctic Edge,Q6918093,PlayStation 2,2009,Bigbig Studios,http://www.motorstorm.com,Teen,PEGI 12,,
MotorStorm: Arctic Edge,Q6918093,PlayStation 2,2009,Bigbig Studios,http://www.motorstorm.com,Teen,PEGI 12,,
Army Men: RTS,Army Men,PlayStation 2,2002,Pandemic Studios,,,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2001,Ensemble Studios,https://www.ageofempires.com/games/aoeii/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2001,Ensemble Studios,https://www.ageofempires.com/games/aoeii/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2002,Ensemble Studios,https://www.ageofempires.com/games/aoeii/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2002,Ensemble Studios,https://www.ageofempires.com/games/aoeii/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2001,Hidden Path Entertainment,https://www.ageofempires.com/games/aoeii/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2001,Hidden Path Entertainment,https://www.ageofempires.com/games/aoeii/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2002,Hidden Path Entertainment,https://www.ageofempires.com/games/aoeii/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2002,Hidden Path Entertainment,https://www.ageofempires.com/games/aoeii/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2001,Ensemble Studios,http://www.microsoft.com/games/age2/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2001,Ensemble Studios,http://www.microsoft.com/games/age2/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2002,Ensemble Studios,http://www.microsoft.com/games/age2/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2002,Ensemble Studios,http://www.microsoft.com/games/age2/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2001,Hidden Path Entertainment,http://www.microsoft.com/games/age2/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2001,Hidden Path Entertainment,http://www.microsoft.com/games/age2/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2002,Hidden Path Entertainment,http://www.microsoft.com/games/age2/,Teen,,,
Age of Empires II: The Age of Kings,Age of Empires,PlayStation 2,2002,Hidden Path Entertainment,http://www.microsoft.com/games/age2/,Teen,,,
Sonic the Hedgehog 2,Sonic,PlayStation 2,2007,Sonic Team,,Everyone,PEGI 7,,
Sonic the Hedgehog 2,Sonic,PlayStation 2,2007,Sonic Team,,Everyone,PEGI 7,,
Sonic the Hedgehog 2,Sonic,PlayStation 2,2007,Sonic Team,,Everyone,PEGI 7,,
Sonic the Hedgehog 2,Sonic,PlayStation 2,2007,Sonic Team,,Everyone,PEGI 7,,
Sonic the Hedgehog 2,Sonic,PlayStation 2,2010,Sonic Team,,Everyone,PEGI 7,,
Sonic the Hedgehog 2,Sonic,PlayStation 2,2013,Sonic Team,,Everyone,PEGI 7,,
Sonic the Hedgehog 2,Sonic,PlayStation 2,2013,Sonic Team,,Everyone,PEGI 7,,
Sly Raccoon,Sly,PlayStation 2,2002,Sucker Punch Productions,http://www.us.playstation.com/content/ogs/scus-97198/site/,Everyone,PEGI 3,,
Ratchet and Clank,Ratchet & Clank,PlayStation 2,2002,Insomniac Games,https://www.insomniacgames.com/games/ratchet-clank/,Teen,PEGI 3,,
GoldenEye : Au service du Mal,,PlayStation 2,2004,Danger Close Games,,Teen,PEGI 12,,
Les Sims 2,Les Sims,PlayStation 2,2004,Maxis,http://web.archive.org/web/*/http://thesims2.ea.com/,Teen,PEGI 12,,
TOCA Race Driver 2,,PlayStation 2,2004,Codemasters,,Teen,PEGI 12,,
Les Sims,Les Sims,PlayStation 2,2000,Maxis,http://www.thesims.com,Teen,PEGI 7,,
Final Fantasy X,Final Fantasy,PlayStation 2,2001,Square,http://na.square-enix.com/games/FFX/,Teen,PEGI 12,,
Kingdom Hearts,Kingdom Hearts,PlayStation 2,2002,Square,http://archive.na.square-enix.com//games/kingdomhearts/index1.html,Everyone,PEGI 7,,
Futurama,,PlayStation 2,2003,Unique Development Studios,,Teen,PEGI 12,,
Hitman: Blood Money,Hitman,PlayStation 2,2006,IO Interactive,http://www.hitmanbloodmoney.com,Mature 17+,PEGI 18,,6fe6c939-a08b-33e2-9970-8249500bc4e1
Hitman: Blood Money,Hitman,PlayStation 2,2007,IO Interactive,http://www.hitmanbloodmoney.com,Mature 17+,PEGI 18,,6fe6c939-a08b-33e2-9970-8249500bc4e1
Grand Theft Auto: Vice City Stories,Grand Theft Auto,PlayStation 2,2006,Rockstar Leeds,http://www.rockstargames.com/vicecitystories,Mature 17+,PEGI 18,,
Grand Theft Auto: Vice City,Grand Theft Auto,PlayStation 2,2002,Rockstar North,http://www.rockstargames.com/vicecity/,Mature 17+,PEGI 18,,
Grand Theft Auto: Liberty City Stories,Grand Theft Auto,PlayStation 2,2005,Rockstar Leeds,http://www.rockstargames.com/libertycitystories,Mature 17+,PEGI 18,,
Clannad,,PlayStation 2,2004,Key,,,,,
Clannad,,PlayStation 2,2004,Visual Art's,,,,,
Lego Batman 2: DC Super Heroes,,PlayStation 2,2013,Traveller's Tales,,Everyone 10+,PEGI 7,,
Guitar Hero,Guitar Hero,PlayStation 2,2005,Harmonix Music Systems,http://www.guitarhero.com/,Teen,PEGI 12,,
"Star Wars, épisode III : La Revanche des Sith",,PlayStation 2,2005,The Collective,,Teen,PEGI 12,,
"Crouching Tiger, Hidden Dragon",,PlayStation 2,2003,Q4891719,,,,,
Resident Evil 4,Resident Evil,PlayStation 2,2005,Capcom,http://www.capcom.co.jp/bio4/english.html,Mature 17+,PEGI 18,,
Resident Evil 4,Resident Evil,PlayStation 2,2014,Capcom,http://www.capcom.co.jp/bio4/english.html,Mature 17+,PEGI 18,,
Taz: Wanted,,PlayStation 2,2002,Blitz Games,,Everyone,,,
Horsez,Petz,PlayStation 2,2006,MTO,,,,,
Elvandia Story,,PlayStation 2,2007,Spike,,,,,
Final Fantasy XI,Final Fantasy,PlayStation 2,2002,Square,http://www.playonline.com/ff11eu/,Teen,PEGI 12,,
Cocoto Kart Racer,,PlayStation 2,2005,Neko Entertainment,,,,,
Sonic Riders,Sonic,PlayStation 2,2006,Sonic Team,http://sonic.sega.jp/riders/,Everyone,PEGI 3,,
Dynasty Warriors: Gundam 2,Dynasty Warriors,PlayStation 2,2008,Koei,,,,,
Yakuza 2,Yakuza,PlayStation 2,2006,Sega,http://ryu-ga-gotoku.com/two/index.php,Mature 17+,PEGI 18,,
Dynasty Warriors 5,Dynasty Warriors,PlayStation 2,2005,Tecmo Koei Holdings,,,,,
Need for Speed : Underground,Need for Speed,PlayStation 2,2003,EA Black Box,,Everyone,PEGI 3,,1ce6e8df-f272-3923-816a-ebba8c5019bc
Metal Gear Solid 3: Snake Eater,Metal Gear,PlayStation 2,2004,Konami,http://www.konami.jp/gs/game/mgs3,,PEGI 16,,
Metal Gear Solid 3: Snake Eater,Metal Gear,PlayStation 2,2004,Konami,http://www.konami.jp/gs/game/mgs3,,PEGI 18,,
V-Rally 3,,PlayStation 2,2006,Eden Games,,,,,
TOCA Race Driver 3,,PlayStation 2,2006,Codemasters,,Everyone 10+,PEGI 12,,
Harry Potter et l'Ordre du phénix,Q4040432,PlayStation 2,2007,Electronic Arts,http://www.ea.com/harry-potter,Everyone 10+,PEGI 7,,
X-Men 2 : La Vengeance de Wolverine,,PlayStation 2,2003,,,,,,
X-Men Legends II : L'Avènement d'Apocalypse,,PlayStation 2,2005,Raven Software,,Teen,PEGI 12,,
FIFA 12,FIFA Football,PlayStation 2,2011,EA Canada,http://fifa.easports.com,Everyone,PEGI 3,,
FIFA 13,FIFA Football,PlayStation 2,2012,EA Canada,http://fifa.easports.com,Everyone,PEGI 3,,
Gungrave,Gungrave,PlayStation 2,2002,Red Entertainment,,Mature 17+,,,
Toy Story 3,,PlayStation 2,2010,Avalanche Software,http://games.disney.com/toy-story-3-video-game,Everyone,PEGI 3,,
Toy Story 3,,PlayStation 2,2014,Avalanche Software,http://games.disney.com/toy-story-3-video-game,Everyone,PEGI 3,,
The King of Fighters 2002,The King of Fighters,PlayStation 2,2002,SNK Playmore,,Teen,,,
The King of Fighters 2002,The King of Fighters,PlayStation 2,2002,SNK Playmore,,Teen,,,
Clover Heart's,,PlayStation 2,2003,ALcot,,,,,
Manhunt,Q6749369,PlayStation 2,2003,Rockstar North,http://www.rockstargames.com/manhunt/,Mature 17+,PEGI 18,,
Test Drive Unlimited,Test Drive,PlayStation 2,2006,Eden Games,http://www.testdriveunlimited.com,Everyone 10+,PEGI 12,,
Harry Potter : Coupe du monde de Quidditch,,PlayStation 2,2003,Electronic Arts,,Everyone,PEGI 3,,
BloodRayne 2,BloodRayne,PlayStation 2,2004,Terminal Reality,http://www.bloodrayne2.com,,,,
Harry Potter et le Prince de sang-mêlé,Q4040432,PlayStation 2,2009,Electronic Arts,http://www.harrypotter.ea.com,Everyone 10+,PEGI 16,,
K 2000 : The Game,,PlayStation 2,2002,Davilex Games,http://www.davilex.com/product.aspx?ID=78,,,,
K 2000 : The Game,,PlayStation 2,2004,Davilex Games,http://www.davilex.com/product.aspx?ID=78,,,,
Mana Khemia 2: Fall of Alchemy,Q857825,PlayStation 2,2008,Gust,,,,,
Sega Soccer Slam,,PlayStation 2,2002,EA Black Box,,,,,
SpyHunter,,PlayStation 2,2001,Paradigm Entertainment,,Teen,PEGI 12,,
Mortal Kombat: Deadly Alliance,Mortal Kombat,PlayStation 2,2002,Midway Games,https://web.archive.org/web/20050919124022/http://www.mortalkombat.midway.com/mortalkombatdeadlyalliance/noflash.htm,Mature 17+,,,
Beyond Good and Evil,,PlayStation 2,2003,Ubisoft Montpellier,http://beyondgoodevil.com/,Teen,PEGI 7,,d02ebeee-c013-3382-90cc-08fc97551f9e
G.I. Joe: The Rise of Cobra,,PlayStation 2,2009,Double Helix Games,,,,,
Space Channel 5,,PlayStation 2,2002,Sonic Team,http://ch5p2.sega.jp/index.html,Teen,PEGI 3,,
Space Channel 5,,PlayStation 2,2002,Sonic Team,http://ch5.sega.jp/index.html,Teen,PEGI 3,,
Legends of Wrestling II,Q6517971,PlayStation 2,2002,Acclaim Entertainment,,Teen,,,
GrimGrimoire,,PlayStation 2,2007,Vanillaware,http://nippon1.jp/consumer/grimgrimoire/index.html,,,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2007,Treyarch,http://www.callofduty.com/,Teen,PEGI 16,,
Call of Duty 3 : En marche vers Paris,Call of Duty,PlayStation 2,2006,Exakt Entertainment,http://www.callofduty.com/,Teen,PEGI 16,,
