nameLabel,seriesLabel,platformLabel,pub_year,genreLabel,publisherLabel,developerLabel,image,website,esrbLabel,pegiLabel,bnf,musicbrainz
Counter-Strike,Counter-Strike,Linux,1998,jeu de tir en vue subjective,Sierra Entertainment,Valve Corporation,,http://www.Counter-Strike.net,Mature 17+,PEGI 16,,
Doom,Doom,Linux,1995,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox 360,1994,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Mega Drive,1994,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation,1994,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Counter-Strike,Counter-Strike,Microsoft Windows,1998,jeu de tir tactique,Valve Corporation,Valve Corporation,,http://www.Counter-Strike.net,Mature 17+,PEGI 16,,
Counter-Strike,Counter-Strike,macOS,1998,jeu de tir tactique,Sierra Entertainment,Valve Corporation,,http://www.Counter-Strike.net,Mature 17+,PEGI 16,,
Counter-Strike,Counter-Strike,Xbox,2000,jeu de tir tactique,Valve Corporation,Valve Corporation,,http://www.Counter-Strike.net,Mature 17+,PEGI 16,,
StarCraft,StarCraft,Mac OS,1998,stratégie en temps réel,Nintendo,Blizzard Entertainment,,http://us.blizzard.com/en-us/games/sc/,Teen,PEGI 16,,
Doom,Doom,iOS,1994,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Counter-Strike,Counter-Strike,Linux,2000,jeu de tir en vue subjective,Valve Corporation,Valve Corporation,,http://www.Counter-Strike.net,Mature 17+,PEGI 16,,
Head-On Soccer,,Super Nintendo,1995,jeu vidéo de sport,Atari Games,U.S. Gold,,,,,,
StarCraft,StarCraft,Mac OS,1998,stratégie en temps réel,Nintendo,Blizzard Entertainment,,https://starcraft.com/es-mx/,Teen,PEGI 16,,
Doom,Doom,Microsoft Windows,1994,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Counter-Strike,Counter-Strike,Xbox,1998,jeu de tir en vue subjective,Valve Corporation,Valve Corporation,,http://www.Counter-Strike.net,Mature 17+,PEGI 16,,
Doom,Doom,Macintosh,1994,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
StarCraft,StarCraft,macOS,1998,stratégie en temps réel,Nintendo,Blizzard Entertainment,,http://us.blizzard.com/en-us/games/sc/,Teen,PEGI 16,,
Counter-Strike,Counter-Strike,macOS,2000,jeu de tir tactique,Valve Corporation,Valve Corporation,,http://www.Counter-Strike.net,Mature 17+,PEGI 16,,
Doom,Doom,Game Boy Advance,1994,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Counter-Strike,Counter-Strike,Microsoft Windows,2000,jeu de tir en vue subjective,Sierra Entertainment,Valve Corporation,,http://www.Counter-Strike.net,Mature 17+,PEGI 16,,
StarCraft,StarCraft,macOS,1998,stratégie en temps réel,Nintendo,Blizzard Entertainment,,https://starcraft.com/es-mx/,Teen,PEGI 16,,
Counter-Strike,Counter-Strike,Linux,1998,jeu de tir tactique,Valve Corporation,Valve Corporation,,http://www.Counter-Strike.net,Mature 17+,PEGI 16,,
Doom,Doom,Xbox 360,1995,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,DOS,1994,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,RISC PC,1994,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Saturn,1994,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation,1995,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox,1994,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Counter-Strike,Counter-Strike,macOS,1998,jeu de tir en vue subjective,Valve Corporation,Valve Corporation,,http://www.Counter-Strike.net,Mature 17+,PEGI 16,,
Doom,Doom,Amiga,1994,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation 3,1994,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
StarCraft,StarCraft,Mac OS,1998,stratégie en temps réel,Blizzard Entertainment,Blizzard Entertainment,,http://us.blizzard.com/en-us/games/sc/,Teen,PEGI 16,,
Doom,Doom,DOS,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,RISC PC,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Saturn,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Amiga,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation 3,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Linux,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Super Nintendo,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,NeXT,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,3DO Interactive Multiplayer,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox 360,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Mega Drive,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,iOS,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Microsoft Windows,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Macintosh,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Game Boy Advance,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,DOS,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Saturn,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Amiga,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation 3,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Linux,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Super Nintendo,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox 360,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Mega Drive,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,iOS,1996,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Microsoft Windows,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Macintosh,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Game Boy Advance,1996,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox 360,1994,jeu de tir en vue subjective,GT Interactive,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation,1994,jeu de tir en vue subjective,GT Interactive,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Game Boy Advance,1994,jeu de tir en vue subjective,Atari,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,iOS,1994,jeu de tir en vue subjective,GT Interactive,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Mega Drive,1994,jeu de tir en vue subjective,GT Interactive,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,RISC PC,1994,jeu de tir en vue subjective,Atari,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Saturn,1994,jeu de tir en vue subjective,Atari,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Microsoft Windows,1994,jeu de tir en vue subjective,GT Interactive,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Macintosh,1994,jeu de tir en vue subjective,GT Interactive,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation 3,1994,jeu de tir en vue subjective,GT Interactive,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,NeXT,1994,jeu de tir en vue subjective,Atari,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Linux,1994,jeu de tir en vue subjective,GT Interactive,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,3DO Interactive Multiplayer,1994,jeu de tir en vue subjective,Atari,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Macintosh,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Microsoft Windows,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Game Boy Advance,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Macintosh,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,DOS,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Game Boy Advance,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Saturn,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Star Wars: Rebel Assault II - The Hidden Empire,Star Wars Rebel Assault,Macintosh,1995,shoot 'em up,LucasArts,LucasArts,,,,,,
Doom,Doom,Amiga,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Star Wars: Rebel Assault II - The Hidden Empire,Star Wars Rebel Assault,PlayStation,1995,shoot 'em up,LucasArts,LucasArts,,,,,,
Doom,Doom,PlayStation 3,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,DOS,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,RISC PC,1995,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation 3,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Linux,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Super Nintendo,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,NeXT,1995,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox 360,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Mega Drive,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox 360,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,iOS,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Microsoft Windows,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,iOS,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Macintosh,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Game Boy Advance,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,DOS,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,RISC PC,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Saturn,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Amiga,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation 3,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Saturn,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Amiga,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Linux,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Super Nintendo,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,NeXT,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Super Nintendo,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,3DO Interactive Multiplayer,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox 360,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Mega Drive,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Star Wars: Rebel Assault II - The Hidden Empire,Star Wars Rebel Assault,Compatible PC,1995,shoot 'em up,LucasArts,LucasArts,,,,,,
Doom,Doom,PlayStation,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Mega Drive,1995,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,iOS,1994,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Microsoft Windows,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox 360,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Mega Drive,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Super Star Wars: The Empire Strikes Back,Super Star Wars,Wii,1993,jeu de plates-formes,LucasArts,LucasArts,,,,,,
Doom,Doom,iOS,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Microsoft Windows,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Super Star Wars: The Empire Strikes Back,Super Star Wars,Wii,1993,jeu de plates-formes,LucasArts,Acclaim Studios Salt Lake City,,,,,,
Super Star Wars: The Empire Strikes Back,Super Star Wars,Super Nintendo,1993,jeu de plates-formes,LucasArts,LucasArts,,,,,,
Doom,Doom,Macintosh,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Super Star Wars: The Empire Strikes Back,Super Star Wars,Super Nintendo,1993,jeu de plates-formes,LucasArts,Acclaim Studios Salt Lake City,,,,,,
Doom,Doom,Game Boy Advance,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Star Wars: The Empire Strikes Back,,Game Boy,1992,jeu d'action,Capcom,LucasArts,,,,,,
Doom,Doom,DOS,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Star Wars: The Empire Strikes Back,,Game Boy,1992,jeu d'action,Ubisoft,LucasArts,,,,,,
Doom,Doom,Saturn,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Star Wars: The Empire Strikes Back,,Game Boy,1992,jeu d'action,Capcom,Acclaim Studios Salt Lake City,,,,,,
Doom,Doom,Xbox,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Amiga,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Star Wars: The Empire Strikes Back,,Game Boy,1992,jeu d'action,JVC,LucasArts,,,,,,
Star Wars: The Empire Strikes Back,,Game Boy,1992,jeu d'action,Ubisoft,Acclaim Studios Salt Lake City,,,,,,
Doom,Doom,PlayStation 3,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Star Wars: The Empire Strikes Back,,Game Boy,1992,jeu d'action,JVC,Acclaim Studios Salt Lake City,,,,,,
Doom,Doom,Linux,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Super Nintendo,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Linux,1994,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox 360,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Mega Drive,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Star Wars: The Empire Strikes Back,,Nintendo Entertainment System,1992,jeu d'action,Capcom,LucasArts,,,,,,
Doom,Doom,iOS,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Star Wars: The Empire Strikes Back,,Nintendo Entertainment System,1992,jeu d'action,Ubisoft,LucasArts,,,,,,
Doom,Doom,Microsoft Windows,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Star Wars: The Empire Strikes Back,,Nintendo Entertainment System,1992,jeu d'action,Capcom,Acclaim Studios Salt Lake City,,,,,,
Star Wars: The Empire Strikes Back,,Nintendo Entertainment System,1992,jeu d'action,JVC,LucasArts,,,,,,
Star Wars: The Empire Strikes Back,,Nintendo Entertainment System,1992,jeu d'action,Ubisoft,Acclaim Studios Salt Lake City,,,,,,
Doom,Doom,Macintosh,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Star Wars: The Empire Strikes Back,,Nintendo Entertainment System,1992,jeu d'action,JVC,Acclaim Studios Salt Lake City,,,,,,
Doom,Doom,Game Boy Advance,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,DOS,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,RISC PC,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Saturn,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Les Sims,Les Sims,GameCube,2000,simulation de vie,Electronic Arts,Maxis,,http://www.thesims.com,Teen,PEGI 7,,
Doom,Doom,Amiga,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation 3,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Super Star Wars: The Empire Strikes Back,Super Star Wars,Wii,1993,jeu de plates-formes,JVC,LucasArts,,,,,,
Super Star Wars: The Empire Strikes Back,Super Star Wars,Wii,1993,jeu de plates-formes,THQ,LucasArts,,,,,,
Doom,Doom,Linux,1993,science-fiction,Valve Corporation,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Super Star Wars: The Empire Strikes Back,Super Star Wars,Wii,1993,jeu de plates-formes,JVC,Acclaim Studios Salt Lake City,,,,,,
Super Star Wars: The Empire Strikes Back,Super Star Wars,Wii,1993,jeu de plates-formes,THQ,Acclaim Studios Salt Lake City,,,,,,
Super Star Wars: The Empire Strikes Back,Super Star Wars,Super Nintendo,1993,jeu de plates-formes,JVC,LucasArts,,,,,,
Super Star Wars: The Empire Strikes Back,Super Star Wars,Super Nintendo,1993,jeu de plates-formes,THQ,LucasArts,,,,,,
Doom,Doom,Super Nintendo,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Super Star Wars: The Empire Strikes Back,Super Star Wars,Super Nintendo,1993,jeu de plates-formes,JVC,Acclaim Studios Salt Lake City,,,,,,
Super Star Wars: The Empire Strikes Back,Super Star Wars,Super Nintendo,1993,jeu de plates-formes,THQ,Acclaim Studios Salt Lake City,,,,,,
Doom,Doom,NeXT,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,3DO Interactive Multiplayer,1993,science-fiction,Sega,id Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Super Nintendo,1993,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Linux,1994,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox 360,1993,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Mega Drive,1993,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation,1993,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,iOS,1993,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Microsoft Windows,1993,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Macintosh,1993,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Game Boy Advance,1993,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,DOS,1993,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,RISC PC,1993,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Saturn,1993,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox,1993,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Amiga,1993,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation 3,1993,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Linux,1993,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Super Nintendo,1993,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,NeXT,1993,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,3DO Interactive Multiplayer,1993,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Xbox 360,1993,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,Mega Drive,1993,science-fiction,Sega,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
Doom,Doom,PlayStation,1993,science-fiction,Valve Corporation,Nerve Software,,http://bethsoft.com/games/doom,Mature 17+,PEGI 18,,
